latitude,longitude,NO2 (mol/m^2),Elevation,Rainfall,Population,VIIRS,Temperature,WindSpeed
12.909999999999998,77.77000000000017,3.2827342344558114e-05,890.0,0.0,1085.65625,8.0600004196167,277.0,190.0
12.909999999999998,77.78000000000017,3.05018153372943e-05,876.0,0.0,1085.6563720703125,5.889999866485596,277.0,190.0
12.909999999999998,77.79000000000018,3.05018153372943e-05,879.0,0.0,1085.6561279296875,12.029999732971191,277.0,190.0
12.919999999999998,77.45,9.020504130828471e-05,799.0,0.0,441.2186584472656,5.789999961853027,285.0,190.0
12.919999999999998,77.46000000000001,9.380204220196539e-05,792.0,0.0,441.2186584472656,7.472499847412109,285.0,190.0
12.919999999999998,77.47000000000001,9.673593377195422e-05,812.0,0.0,441.21868896484375,16.69499969482422,285.0,190.0
12.919999999999998,77.48000000000002,9.845139963613328e-05,804.0,0.0,441.2186584472656,70.3499984741211,285.0,190.0
12.919999999999998,77.49000000000002,9.805393404940987e-05,791.0,0.0,441.2187194824219,61.125,285.0,190.0
12.919999999999998,77.50000000000003,9.796828126658296e-05,797.0,0.0,441.2185974121094,57.30249786376953,286.0,190.0
12.919999999999998,77.51000000000003,0.00010045290948996166,823.0,0.0,441.21868896484375,68.54750061035156,286.0,190.0
12.919999999999998,77.52000000000004,9.959602465250223e-05,825.0,0.0,441.2186584472656,63.497501373291016,286.0,190.0
12.919999999999998,77.53000000000004,9.959602465250223e-05,871.0,0.0,441.21868896484375,59.897499084472656,286.0,190.0
12.919999999999998,77.54000000000005,9.700875723729575e-05,845.0,0.0,441.2186584472656,52.369998931884766,286.0,190.0
12.919999999999998,77.55000000000005,9.578803263071238e-05,864.0,0.0,441.21868896484375,76.38999938964844,283.0,190.0
12.919999999999998,77.56000000000006,9.640150766736694e-05,889.0,0.0,441.2186279296875,62.939998626708984,283.0,190.0
12.919999999999998,77.57000000000006,9.065983525582874e-05,907.0,0.0,441.2186584472656,55.060001373291016,283.0,190.0
12.919999999999998,77.58000000000007,8.417029930569125e-05,931.0,0.0,441.2186584472656,47.65250015258789,283.0,190.0
12.919999999999998,77.59000000000007,8.121033876164675e-05,916.0,0.0,441.21868896484375,54.05750274658203,281.0,190.0
12.919999999999998,77.60000000000008,7.995945233280065e-05,903.0,0.0,441.2185974121094,59.744998931884766,281.0,190.0
12.919999999999998,77.61000000000008,7.995945233280065e-05,905.0,0.0,441.21868896484375,59.255001068115234,281.0,190.0
12.919999999999998,77.62000000000009,7.690417878725069e-05,887.0,0.0,441.2186584472656,53.24250030517578,281.0,190.0
12.919999999999998,77.6300000000001,7.220037109555737e-05,889.0,0.0,441.2186584472656,44.584999084472656,280.0,190.0
12.919999999999998,77.6400000000001,6.871625466673945e-05,877.0,0.0,441.2186584472656,52.88750076293945,280.0,190.0
12.919999999999998,77.6500000000001,6.71420121876836e-05,892.0,0.0,441.2187194824219,46.18000030517578,280.0,190.0
12.919999999999998,77.66000000000011,6.212846125359216e-05,904.0,0.0,1432.510009765625,24.8799991607666,280.0,190.0
12.919999999999998,77.67000000000012,5.811323926737788e-05,893.0,0.0,384.6045227050781,52.63999938964844,278.0,190.0
12.919999999999998,77.68000000000012,5.259040332109613e-05,875.0,0.0,384.6045837402344,63.904998779296875,278.0,190.0
12.919999999999998,77.69000000000013,5.0340226010286945e-05,889.0,0.0,384.6045227050781,44.12750244140625,278.0,190.0
12.919999999999998,77.70000000000013,5.0340226010286945e-05,892.0,0.0,384.6045837402344,21.237499237060547,278.0,190.0
12.919999999999998,77.71000000000014,4.8694231428602104e-05,890.0,0.0,384.6045837402344,10.737500190734863,277.0,190.0
12.919999999999998,77.72000000000014,4.47456682733623e-05,881.0,0.0,384.6045227050781,21.399999618530273,277.0,190.0
12.919999999999998,77.73000000000015,4.173075442306205e-05,884.0,0.0,384.60455322265625,23.462501525878906,277.0,190.0
12.919999999999998,77.74000000000015,3.75105323990565e-05,876.0,0.0,384.60455322265625,33.1875,277.0,190.0
12.919999999999998,77.75000000000016,3.5341897098036975e-05,890.0,0.0,1024.1507568359375,11.22249984741211,277.0,190.0
12.919999999999998,77.76000000000016,3.539344647512519e-05,887.0,0.0,1085.6199951171875,14.9399995803833,277.0,190.0
12.919999999999998,77.77000000000017,3.3771359021200396e-05,890.0,0.0,1085.619873046875,6.105000019073486,277.0,190.0
12.919999999999998,77.78000000000017,3.1134624106187415e-05,890.0,0.0,1085.619873046875,5.067500114440918,277.0,190.0
12.919999999999998,77.79000000000018,3.1134624106187415e-05,871.0,0.0,1075.8184814453125,5.579999923706055,277.0,190.0
12.929999999999998,77.45,9.052965258675513e-05,808.0,0.0,441.2040100097656,5.369999885559082,285.0,190.0
12.929999999999998,77.46000000000001,9.390524347936692e-05,798.0,0.0,441.2040100097656,9.335000038146973,285.0,190.0
12.929999999999998,77.47000000000001,9.85130129329763e-05,806.0,0.0,441.2040710449219,26.96500015258789,285.0,190.0
12.929999999999998,77.48000000000002,0.0001022440396438772,816.0,0.0,441.2040100097656,68.5,285.0,190.0
12.929999999999998,77.49000000000002,0.00010292490844049728,820.0,0.0,441.2041015625,75.25749969482422,285.0,190.0
12.929999999999998,77.50000000000003,0.00010458726003456585,817.0,0.0,441.2039489746094,48.89500045776367,286.0,190.0
12.929999999999998,77.51000000000003,0.00010655341750587557,813.0,0.0,441.2040710449219,51.11000061035156,286.0,190.0
12.929999999999998,77.52000000000004,0.00010528780733162393,816.0,0.0,441.2040100097656,48.915000915527344,286.0,190.0
12.929999999999998,77.53000000000004,0.00010528780733162393,845.0,0.0,441.2040710449219,59.665000915527344,286.0,190.0
12.929999999999998,77.54000000000005,0.00010238558907516036,851.0,0.0,441.2040100097656,68.15499877929688,286.0,190.0
12.929999999999998,77.55000000000005,0.00010082847235996725,889.0,0.0,1111.5267333984375,62.52000045776367,283.0,190.0
12.929999999999998,77.56000000000006,0.00010026770579878458,886.0,0.0,441.2039794921875,47.61499786376953,283.0,190.0
12.929999999999998,77.57000000000006,9.0912589894534e-05,903.0,0.0,588.6514282226562,61.91749954223633,283.0,190.0
12.929999999999998,77.58000000000007,8.650382606333972e-05,929.0,0.0,441.20404052734375,50.92499923706055,283.0,190.0
12.929999999999998,77.59000000000007,8.253433250878709e-05,915.0,0.0,441.2040710449219,57.244998931884766,281.0,190.0
12.929999999999998,77.60000000000008,8.071640787022545e-05,898.0,0.0,441.2039489746094,52.162498474121094,281.0,190.0
12.929999999999998,77.61000000000008,8.071640787022545e-05,901.0,0.0,441.2040710449219,58.220001220703125,281.0,190.0
12.929999999999998,77.62000000000009,7.696898180646952e-05,908.0,0.0,441.20404052734375,45.459999084472656,281.0,190.0
12.929999999999998,77.6300000000001,7.204017410955977e-05,892.0,0.0,441.20404052734375,38.69499969482422,280.0,190.0
12.929999999999998,77.6400000000001,6.946480791402943e-05,878.0,0.0,4303.45849609375,40.31999969482422,280.0,190.0
12.929999999999998,77.6500000000001,6.823598156905038e-05,876.0,0.0,9385.7099609375,14.069999694824219,280.0,190.0
12.929999999999998,77.66000000000011,6.011241776921247e-05,878.0,0.0,1594.41455078125,11.805000305175781,280.0,190.0
12.929999999999998,77.67000000000012,5.855541526247447e-05,890.0,0.0,296.7767639160156,22.639999389648438,278.0,190.0
12.929999999999998,77.68000000000012,5.560530194853836e-05,874.0,0.0,379.7843017578125,73.70249938964844,278.0,190.0
12.929999999999998,77.69000000000013,5.4263033918351084e-05,891.0,0.0,384.591796875,79.81999969482422,278.0,190.0
12.929999999999998,77.70000000000013,5.4263033918351084e-05,892.0,0.0,384.5918273925781,41.16749954223633,278.0,190.0
12.929999999999998,77.71000000000014,5.040982752512447e-05,883.0,0.0,384.5918273925781,22.024999618530273,277.0,190.0
12.929999999999998,77.72000000000014,4.5635528937150074e-05,888.0,0.0,384.591796875,19.932498931884766,277.0,190.0
12.929999999999998,77.73000000000015,4.238701360489842e-05,872.0,0.0,384.591796875,32.522499084472656,277.0,190.0
12.929999999999998,77.74000000000015,3.854221232861549e-05,878.0,0.0,384.591796875,29.837499618530273,277.0,190.0
12.929999999999998,77.75000000000016,3.5858725408995264e-05,888.0,0.0,437.3463134765625,20.6299991607666,277.0,190.0
12.929999999999998,77.76000000000016,3.595674884302604e-05,884.0,0.0,660.453857421875,12.78499984741211,277.0,190.0
12.929999999999998,77.77000000000017,3.497222506311271e-05,869.0,0.0,1052.7957763671875,8.302499771118164,277.0,190.0
12.929999999999998,77.78000000000017,3.310549277420989e-05,883.0,0.0,627.4490356445312,6.240000247955322,277.0,190.0
12.929999999999998,77.79000000000018,3.310549277420989e-05,871.0,0.0,467.25262451171875,5.194999694824219,277.0,190.0
12.939999999999998,77.45,9.068619931051905e-05,805.0,0.0,441.1891784667969,7.174999713897705,285.0,190.0
12.939999999999998,77.46000000000001,9.401188592468182e-05,806.0,0.0,441.189208984375,10.135000228881836,285.0,190.0
12.939999999999998,77.47000000000001,9.819079097542175e-05,808.0,0.0,441.1892395019531,27.655000686645508,285.0,190.0
12.939999999999998,77.48000000000002,0.00010110055023728478,829.0,0.0,441.1891784667969,87.14999389648438,285.0,190.0
12.939999999999998,77.49000000000002,0.0001021985580142157,835.0,0.0,441.1893005371094,76.8375015258789,285.0,190.0
12.939999999999998,77.50000000000003,0.00010638445653231712,838.0,0.0,441.18914794921875,32.880001068115234,286.0,190.0
12.939999999999998,77.51000000000003,0.00010851390169171779,819.0,0.0,441.1892395019531,22.220001220703125,286.0,190.0
12.939999999999998,77.52000000000004,0.00010779628948174967,809.0,0.0,441.189208984375,48.349998474121094,286.0,190.0
12.939999999999998,77.53000000000004,0.00010779628948174967,821.0,0.0,441.18927001953125,61.95249938964844,286.0,190.0
12.939999999999998,77.54000000000005,0.00010515870012234927,870.0,0.0,1351.6357421875,62.52499771118164,286.0,190.0
12.939999999999998,77.55000000000005,0.00010448280943012101,893.0,0.0,12503.8291015625,60.51499938964844,283.0,190.0
12.939999999999998,77.56000000000006,0.00010370544010153644,912.0,0.0,12158.8447265625,66.25749969482422,283.0,190.0
12.939999999999998,77.57000000000006,9.384462058031121e-05,924.0,0.0,11364.34765625,61.25499725341797,283.0,190.0
12.939999999999998,77.58000000000007,8.969753809901898e-05,918.0,0.0,8890.4658203125,50.87249755859375,283.0,190.0
12.939999999999998,77.59000000000007,8.537340701084019e-05,915.0,0.0,1079.906982421875,47.86750030517578,281.0,190.0
12.939999999999998,77.60000000000008,8.104701912132259e-05,903.0,0.0,441.18914794921875,73.875,281.0,190.0
12.939999999999998,77.61000000000008,8.104701912132259e-05,907.0,0.0,441.18927001953125,67.33250427246094,281.0,190.0
12.939999999999998,77.62000000000009,7.716506762042834e-05,901.0,0.0,441.189208984375,45.92250061035156,281.0,190.0
12.939999999999998,77.6300000000001,7.17161385304532e-05,884.0,0.0,4464.619140625,52.94499969482422,280.0,190.0
12.939999999999998,77.6400000000001,7.04935162104261e-05,885.0,0.0,13025.11328125,38.1875,280.0,190.0
12.939999999999998,77.6500000000001,6.815321878679982e-05,891.0,0.0,13031.7412109375,14.0625,280.0,190.0
12.939999999999998,77.66000000000011,6.107319190254952e-05,879.0,0.0,204.35874938964844,14.755000114440918,280.0,190.0
12.939999999999998,77.67000000000012,5.8536116295009684e-05,873.0,0.0,69.00870513916016,13.7524995803833,278.0,190.0
12.939999999999998,77.68000000000012,5.4983981578084986e-05,869.0,0.0,296.4454345703125,35.71500015258789,278.0,190.0
12.939999999999998,77.69000000000013,5.4182682420964136e-05,878.0,0.0,384.5788879394531,81.20750427246094,278.0,190.0
12.939999999999998,77.70000000000013,5.4182682420964136e-05,881.0,0.0,384.57891845703125,66.47750091552734,278.0,190.0
12.939999999999998,77.71000000000014,5.223829413618236e-05,865.0,0.0,384.57891845703125,26.297500610351562,277.0,190.0
12.939999999999998,77.72000000000014,4.9268362230140126e-05,872.0,0.0,384.5788879394531,22.182498931884766,277.0,190.0
12.939999999999998,77.73000000000015,4.356674702158758e-05,873.0,0.0,384.5788879394531,29.479999542236328,277.0,190.0
12.939999999999998,77.74000000000015,3.9980938074041155e-05,874.0,0.0,384.5788879394531,25.28499984741211,277.0,190.0
12.939999999999998,77.75000000000016,3.6506493439407185e-05,868.0,0.0,384.5788269042969,38.974998474121094,277.0,190.0
12.939999999999998,77.76000000000016,3.6019607186594225e-05,888.0,0.0,398.48773193359375,23.239999771118164,277.0,190.0
12.939999999999998,77.77000000000017,3.4192677436795185e-05,874.0,0.0,679.2391357421875,14.682499885559082,277.0,190.0
12.939999999999998,77.78000000000017,3.224222591182774e-05,864.0,0.0,444.7477111816406,7.369999885559082,277.0,190.0
12.939999999999998,77.79000000000018,3.224222591182774e-05,864.0,0.0,444.7476501464844,4.404999732971191,277.0,190.0
12.949999999999998,77.45,9.068619931051905e-05,836.0,0.0,441.1744689941406,6.5,285.0,190.0
12.949999999999998,77.46000000000001,9.401188592468182e-05,809.0,0.0,411.6402282714844,8.494999885559082,285.0,190.0
12.949999999999998,77.47000000000001,9.819079097542175e-05,822.0,0.0,740.5047607421875,26.502500534057617,285.0,190.0
12.949999999999998,77.48000000000002,0.00010110055023728478,836.0,0.0,4255.99755859375,83.12249755859375,285.0,190.0
12.949999999999998,77.49000000000002,0.0001021985580142157,838.0,0.0,5568.12646484375,94.61750030517578,285.0,190.0
12.949999999999998,77.50000000000003,0.00010638445653231712,851.0,0.0,4249.046875,58.474998474121094,286.0,190.0
12.949999999999998,77.51000000000003,0.00010851390169171779,826.0,0.0,3038.031005859375,24.060001373291016,286.0,190.0
12.949999999999998,77.52000000000004,0.00010779628948174967,840.0,0.0,2658.75341796875,49.24250030517578,286.0,190.0
12.949999999999998,77.53000000000004,0.00010779628948174967,828.0,0.0,824.0336303710938,78.33499908447266,286.0,190.0
12.949999999999998,77.54000000000005,0.00010515870012234927,842.0,0.0,5578.09765625,60.032501220703125,286.0,190.0
12.949999999999998,77.55000000000005,0.00010448280943012101,863.0,0.0,11478.6962890625,80.33250427246094,283.0,190.0
12.949999999999998,77.56000000000006,0.00010370544010153644,888.0,0.0,13031.3017578125,76.27000427246094,283.0,190.0
12.949999999999998,77.57000000000006,9.384462058031121e-05,912.0,0.0,13031.302734375,47.99749755859375,283.0,190.0
12.949999999999998,77.58000000000007,8.969753809901898e-05,917.0,0.0,13031.3056640625,39.837501525878906,283.0,190.0
12.949999999999998,77.59000000000007,8.537340701084019e-05,915.0,0.0,4585.98828125,50.13500213623047,281.0,190.0
12.949999999999998,77.60000000000008,8.104701912132259e-05,893.0,0.0,566.4801635742188,70.87000274658203,281.0,190.0
12.949999999999998,77.61000000000008,8.104701912132259e-05,885.0,0.0,445.5630187988281,60.592498779296875,281.0,190.0
12.949999999999998,77.62000000000009,7.716506762042834e-05,884.0,0.0,919.3546752929688,66.72750091552734,281.0,190.0
12.949999999999998,77.6300000000001,7.17161385304532e-05,890.0,0.0,11527.013671875,54.06500244140625,280.0,190.0
12.949999999999998,77.6400000000001,7.04935162104261e-05,892.0,0.0,12409.4619140625,28.86250114440918,280.0,190.0
12.949999999999998,77.6500000000001,6.815321878679982e-05,882.0,0.0,5478.39306640625,44.647499084472656,280.0,190.0
12.949999999999998,77.66000000000011,6.107319190254952e-05,879.0,0.0,384.5660705566406,24.637500762939453,280.0,190.0
12.949999999999998,77.67000000000012,5.8536116295009684e-05,891.0,0.0,384.5660400390625,32.02750015258789,278.0,190.0
12.949999999999998,77.68000000000012,5.4983981578084986e-05,886.0,0.0,384.5660705566406,34.29999923706055,278.0,190.0
12.949999999999998,77.69000000000013,5.4182682420964136e-05,869.0,0.0,384.5660400390625,57.59000015258789,278.0,190.0
12.949999999999998,77.70000000000013,5.4182682420964136e-05,871.0,0.0,384.5660705566406,57.97249984741211,278.0,190.0
12.949999999999998,77.71000000000014,5.223829413618236e-05,879.0,0.0,384.56610107421875,48.43000030517578,277.0,190.0
12.949999999999998,77.72000000000014,4.9268362230140126e-05,875.0,0.0,384.5660400390625,30.352500915527344,277.0,190.0
12.949999999999998,77.73000000000015,4.356674702158758e-05,869.0,0.0,370.46478271484375,17.752500534057617,277.0,190.0
12.949999999999998,77.74000000000015,3.9980938074041155e-05,862.0,0.0,135.77267456054688,16.524999618530273,277.0,190.0
12.949999999999998,77.75000000000016,3.6506493439407185e-05,862.0,0.0,384.5660095214844,23.225000381469727,277.0,190.0
12.949999999999998,77.76000000000016,3.6019607186594225e-05,871.0,0.0,404.2079162597656,16.697500228881836,277.0,190.0
12.949999999999998,77.77000000000017,3.4192677436795185e-05,879.0,0.0,444.52362060546875,11.014999389648438,277.0,190.0
12.949999999999998,77.78000000000017,3.224222591182774e-05,872.0,0.0,444.7328796386719,7.575000286102295,277.0,190.0
12.949999999999998,77.79000000000018,3.224222591182774e-05,854.0,0.0,444.7327880859375,3.0999999046325684,277.0,190.0
12.959999999999997,77.45,9.258254193331832e-05,832.0,0.0,792.9895629882812,6.534999847412109,285.0,190.0
12.959999999999997,77.46000000000001,9.692991207597171e-05,819.0,0.0,7930.29248046875,7.650000095367432,285.0,190.0
12.959999999999997,77.47000000000001,0.0001005450825077554,838.0,0.0,11084.81640625,21.912500381469727,285.0,190.0
12.959999999999997,77.48000000000002,0.00010266068597660572,837.0,0.0,13030.8671875,82.8499984741211,285.0,190.0
12.959999999999997,77.49000000000002,0.00010412763044495896,841.0,0.0,13030.8681640625,85.9375,285.0,190.0
12.959999999999997,77.50000000000003,0.00010857066660666742,853.0,0.0,13030.865234375,76.0250015258789,286.0,190.0
12.959999999999997,77.51000000000003,0.00010937042295477548,831.0,0.0,13030.8681640625,49.842498779296875,286.0,190.0
12.959999999999997,77.52000000000004,0.00010717028969762036,848.0,0.0,12258.65625,65.88999938964844,286.0,190.0
12.959999999999997,77.53000000000004,0.00010717028969762036,866.0,0.0,7549.31884765625,84.82749938964844,286.0,190.0
12.959999999999997,77.54000000000005,0.0001050062447577782,858.0,0.0,12661.259765625,84.4000015258789,286.0,190.0
12.959999999999997,77.55000000000005,0.00010473984660566813,869.0,0.0,13030.8681640625,80.32250213623047,283.0,190.0
12.959999999999997,77.56000000000006,0.00010455802875360328,892.0,0.0,13030.865234375,73.73249816894531,283.0,190.0
12.959999999999997,77.57000000000006,9.477019176292213e-05,906.0,0.0,13030.8671875,64.05500030517578,283.0,190.0
12.959999999999997,77.58000000000007,9.226227210692008e-05,898.0,0.0,13030.8681640625,63.54499816894531,283.0,190.0
12.959999999999997,77.59000000000007,8.770023446757795e-05,897.0,0.0,7816.64453125,56.42250061035156,281.0,190.0
12.959999999999997,77.60000000000008,8.229420823155455e-05,901.0,0.0,12481.1220703125,54.352500915527344,281.0,190.0
12.959999999999997,77.61000000000008,8.229420823155455e-05,909.0,0.0,11215.6416015625,53.51499938964844,281.0,190.0
12.959999999999997,77.62000000000009,7.705477344117683e-05,899.0,0.0,10706.7939453125,83.13249969482422,281.0,190.0
12.959999999999997,77.6300000000001,7.169858327885993e-05,908.0,0.0,13030.8681640625,33.69499969482422,280.0,190.0
12.959999999999997,77.6400000000001,7.057290133241348e-05,889.0,0.0,8769.8154296875,34.0099983215332,280.0,190.0
12.959999999999997,77.6500000000001,6.718707660408003e-05,901.0,0.0,384.5531921386719,57.21500015258789,280.0,190.0
12.959999999999997,77.66000000000011,6.069967106860132e-05,890.0,0.0,384.5531921386719,52.407501220703125,280.0,190.0
12.959999999999997,77.67000000000012,5.843269383724506e-05,903.0,0.0,384.55316162109375,41.412498474121094,278.0,190.0
12.959999999999997,77.68000000000012,5.670596068345564e-05,893.0,0.0,384.5531921386719,35.85749816894531,278.0,190.0
12.959999999999997,77.69000000000013,5.511750020271673e-05,872.0,0.0,384.55316162109375,55.727500915527344,278.0,190.0
12.959999999999997,77.70000000000013,5.511750020271673e-05,896.0,0.0,384.5531921386719,60.522499084472656,278.0,190.0
12.959999999999997,77.71000000000014,5.18801441682483e-05,879.0,0.0,384.5531921386719,45.10499954223633,277.0,190.0
12.959999999999997,77.72000000000014,4.8954341462492775e-05,887.0,0.0,384.55316162109375,43.032501220703125,277.0,190.0
12.959999999999997,77.73000000000015,4.3075770982414375e-05,883.0,0.0,384.5531921386719,33.75,277.0,190.0
12.959999999999997,77.74000000000015,4.1215871508767264e-05,880.0,0.0,331.24847412109375,32.81500244140625,277.0,190.0
12.959999999999997,77.75000000000016,3.883913714027107e-05,870.0,0.0,384.5531005859375,14.459999084472656,277.0,190.0
12.959999999999997,77.76000000000016,3.730419204753962e-05,866.0,0.0,406.3264465332031,9.442500114440918,277.0,190.0
12.959999999999997,77.77000000000017,3.430583164858479e-05,863.0,0.0,444.49102783203125,9.045000076293945,277.0,190.0
12.959999999999997,77.78000000000017,3.216718141901586e-05,869.0,0.0,444.7179870605469,6.8125,277.0,190.0
12.959999999999997,77.79000000000018,3.216718141901586e-05,854.0,0.0,444.7179260253906,3.7325000762939453,277.0,190.0
12.969999999999997,77.45,9.328832962860615e-05,847.0,0.0,13029.9951171875,7.654999732971191,285.0,190.0
12.969999999999997,77.46000000000001,9.755342913237495e-05,832.0,0.0,13029.9951171875,9.697500228881836,285.0,190.0
12.969999999999997,77.47000000000001,0.00010059374907068614,844.0,0.0,13029.99609375,18.600000381469727,286.0,190.0
12.969999999999997,77.48000000000002,0.00010499131993980787,852.0,0.0,13029.994140625,74.79499816894531,286.0,190.0
12.969999999999997,77.49000000000002,0.00010570010133093501,863.0,0.0,13029.99609375,73.54750061035156,286.0,190.0
12.969999999999997,77.50000000000003,0.0001088359251990043,849.0,0.0,13029.9931640625,88.91999816894531,286.0,190.0
12.969999999999997,77.51000000000003,0.00010971437531536177,862.0,0.0,13029.99609375,72.71499633789062,286.0,190.0
12.969999999999997,77.52000000000004,0.00010632020575393726,850.0,0.0,13029.9951171875,73.16500091552734,286.0,190.0
12.969999999999997,77.53000000000004,0.00010632020575393726,881.0,0.0,13029.99609375,72.67749786376953,286.0,190.0
12.969999999999997,77.54000000000005,0.00010486833923828796,884.0,0.0,13029.9951171875,71.39749908447266,286.0,190.0
12.969999999999997,77.55000000000005,0.00010478571298680436,867.0,0.0,13029.9951171875,74.93499755859375,284.0,190.0
12.969999999999997,77.56000000000006,0.00010429053340104968,879.0,0.0,13029.9931640625,75.7550048828125,284.0,190.0
12.969999999999997,77.57000000000006,9.335113938323482e-05,908.0,0.0,13029.9951171875,77.875,284.0,190.0
12.969999999999997,77.58000000000007,9.083808352299978e-05,919.0,0.0,13029.99609375,69.2750015258789,284.0,190.0
12.969999999999997,77.59000000000007,8.791181394672144e-05,914.0,0.0,13029.99609375,65.66000366210938,281.0,190.0
12.969999999999997,77.60000000000008,8.358529780428269e-05,919.0,0.0,13029.9931640625,58.94499969482422,281.0,190.0
12.969999999999997,77.61000000000008,8.358529780428269e-05,902.0,0.0,13029.9951171875,68.77000427246094,281.0,190.0
12.969999999999997,77.62000000000009,7.886071053213565e-05,914.0,0.0,13029.9951171875,48.662498474121094,281.0,190.0
12.969999999999997,77.6300000000001,7.356483329824482e-05,897.0,0.0,13026.10546875,35.55249786376953,279.0,190.0
12.969999999999997,77.6400000000001,7.070190186515097e-05,900.0,0.0,8231.826171875,39.727500915527344,279.0,190.0
12.969999999999997,77.6500000000001,6.631784867827507e-05,894.0,0.0,384.5274658203125,53.92749786376953,279.0,190.0
12.969999999999997,77.66000000000011,5.990336198245008e-05,906.0,0.0,384.5274658203125,56.1775016784668,279.0,190.0
12.969999999999997,77.67000000000012,5.7539277332123276e-05,896.0,0.0,384.52740478515625,60.227500915527344,278.0,190.0
12.969999999999997,77.68000000000012,5.6981074883031595e-05,889.0,0.0,384.5274658203125,40.93000030517578,278.0,190.0
12.969999999999997,77.69000000000013,5.490484227888064e-05,876.0,0.0,317.0215759277344,40.162498474121094,278.0,190.0
12.969999999999997,77.70000000000013,5.490484227888064e-05,892.0,0.0,384.5274658203125,50.98249816894531,278.0,190.0
12.969999999999997,77.71000000000014,5.1675667743136245e-05,897.0,0.0,384.5274353027344,43.474998474121094,278.0,190.0
12.969999999999997,77.72000000000014,4.8239088001211356e-05,891.0,0.0,384.52740478515625,60.752498626708984,278.0,190.0
12.969999999999997,77.73000000000015,4.299536601372352e-05,897.0,0.0,384.5274353027344,38.82749938964844,278.0,190.0
12.969999999999997,77.74000000000015,4.1687011859735784e-05,872.0,0.0,384.52740478515625,27.05500030517578,278.0,190.0
12.969999999999997,77.75000000000016,4.036501429762579e-05,889.0,0.0,384.5273742675781,34.755001068115234,277.0,190.0
12.969999999999997,77.76000000000016,3.912944254747982e-05,871.0,0.0,384.5274658203125,33.125,277.0,190.0
12.969999999999997,77.77000000000017,3.56763545136267e-05,865.0,0.0,393.21502685546875,17.5625,277.0,190.0
12.969999999999997,77.78000000000017,3.34808570231244e-05,852.0,0.0,433.8653259277344,6.792500019073486,277.0,190.0
12.969999999999997,77.79000000000018,3.34808570231244e-05,860.0,0.0,444.6881103515625,4.519999980926514,277.0,190.0
12.979999999999997,77.45,9.309577575292125e-05,848.0,0.0,13029.5595703125,9.977499961853027,285.0,190.0
12.979999999999997,77.46000000000001,9.766655435321933e-05,849.0,0.0,13029.560546875,11.675000190734863,285.0,190.0
12.979999999999997,77.47000000000001,0.00010045721219835617,853.0,0.0,13029.5615234375,16.797500610351562,286.0,190.0
12.979999999999997,77.48000000000002,0.00010455780138339586,886.0,0.0,13029.5595703125,71.47750091552734,286.0,190.0
12.979999999999997,77.49000000000002,0.00010584529957834336,895.0,0.0,13029.5615234375,83.80500030517578,286.0,190.0
12.979999999999997,77.50000000000003,0.00010812664422448794,886.0,0.0,13029.55859375,91.68499755859375,286.0,190.0
12.979999999999997,77.51000000000003,0.00010794349457680011,883.0,0.0,13029.5615234375,80.86499786376953,286.0,190.0
12.979999999999997,77.52000000000004,0.00010476197015666764,844.0,0.0,13029.560546875,78.3375015258789,286.0,190.0
12.979999999999997,77.53000000000004,0.00010476197015666764,880.0,0.0,13029.5615234375,66.51750183105469,286.0,190.0
12.979999999999997,77.54000000000005,0.00010459047812657426,887.0,0.0,13029.5595703125,61.939998626708984,286.0,190.0
12.979999999999997,77.55000000000005,0.00010510672966276568,886.0,0.0,13029.5615234375,65.55750274658203,284.0,190.0
12.979999999999997,77.56000000000006,0.00010382645197716452,875.0,0.0,13029.55859375,72.0250015258789,284.0,190.0
12.979999999999997,77.57000000000006,9.28285363399824e-05,908.0,0.0,13029.560546875,72.51249694824219,284.0,190.0
12.979999999999997,77.58000000000007,8.892950701189785e-05,924.0,0.0,13029.5615234375,53.32250213623047,284.0,190.0
12.979999999999997,77.59000000000007,8.550673605135527e-05,926.0,0.0,13029.5615234375,39.45000076293945,281.0,190.0
12.979999999999997,77.60000000000008,8.224146295131189e-05,933.0,0.0,13029.55859375,55.26000213623047,281.0,190.0
12.979999999999997,77.61000000000008,8.224146295131189e-05,914.0,0.0,12855.8310546875,65.63500213623047,281.0,190.0
12.979999999999997,77.62000000000009,7.781968189507759e-05,895.0,0.0,9620.16015625,54.209999084472656,281.0,190.0
12.979999999999997,77.6300000000001,7.45677644737684e-05,895.0,0.0,13029.5615234375,58.61499786376953,279.0,190.0
12.979999999999997,77.6400000000001,7.193857775131702e-05,902.0,0.0,10360.185546875,55.73749923706055,279.0,190.0
12.979999999999997,77.6500000000001,6.697228168437759e-05,917.0,0.0,546.8904418945312,45.227500915527344,279.0,190.0
12.979999999999997,77.66000000000011,5.976347324276453e-05,899.0,0.0,384.5146484375,52.17000198364258,279.0,190.0
12.979999999999997,77.67000000000012,5.7732743168841654e-05,885.0,0.0,384.51458740234375,50.212501525878906,278.0,190.0
12.979999999999997,77.68000000000012,5.7052060819332144e-05,883.0,0.0,384.5146179199219,40.567501068115234,278.0,190.0
12.979999999999997,77.69000000000013,5.468080633173192e-05,879.0,0.0,297.7832336425781,50.099998474121094,278.0,190.0
